"","setname","pval","est","exp","FDR"
"5559","GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION",1,Inf,"Up",1
"5560","GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION",0.216914643696163,0,"Down",1
"5561","GOBP_NEUROTROPHIN_PRODUCTION",1,Inf,"Up",1
"5562","GOBP_NEUROTROPHIN_PRODUCTION",0.216914643696163,0,"Down",1
"5563","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",0.123020113690255,0.139925868924655,"Up",1
"5564","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",1,Inf,"Down",1
"5565","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION",1,0,"Up",1
"5566","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION",1,0,"Down",1
"5567","GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",0.390734777517564,0.280660160314505,"Up",1
"5568","GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",1,Inf,"Down",1
"5569","GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",1,0,"Up",1
"5570","GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",1,0,"Down",1
"5571","GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",0.390734777517564,0.280660160314505,"Up",1
"5572","GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION",1,Inf,"Down",1
"5573","GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION",1,Inf,"Up",1
"5574","GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION",1,Inf,"Down",1
"5575","GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,1.12439764449476,"Up",1
"5576","GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,1.10834649648702,"Down",1
"5577","GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Up",1
"5578","GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Down",1
"5579","GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Up",1
"5580","GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Down",1
"5581","GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,0,"Up",1
"5582","GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",1,0,"Down",1
"5583","GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION",0.390734777517564,0.280660160314505,"Up",1
"5584","GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION",1,Inf,"Down",1
"5585","GOBP_SECRETION_BY_TISSUE",0.581879132238412,Inf,"Up",1
"5586","GOBP_SECRETION_BY_TISSUE",0.582636365673616,Inf,"Down",1
"5587","GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS",1,Inf,"Up",1
"5588","GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS",1,Inf,"Down",1
"5589","GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Up",1
"5590","GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Down",1
"5591","GOBP_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Up",1
"5592","GOBP_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Down",1
"5593","GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Up",1
"5594","GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Down",1
"5595","GOBP_POSITIVE_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Up",1
"5596","GOBP_POSITIVE_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",1,Inf,"Down",1
"5597","GOBP_COLLAGEN_METABOLIC_PROCESS",0.391411005303618,2.12328487826716,"Up",1
"5598","GOBP_COLLAGEN_METABOLIC_PROCESS",0.142641770295808,4.48453397010617,"Down",1
"5599","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",0.591947430346218,Inf,"Up",1
"5600","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",0.591406575585816,Inf,"Down",1
"5601","GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER",1,0,"Up",1
"5602","GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER",1,0,"Down",1
"5603","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",0.0171323689297881,0.436404313223013,"Up",0.835326458511276
"5604","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",0.00895997691071768,5.27884980361508,"Down",0.623965142610366
"5605","GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0.111969979026022,0.416593208687052,"Up",1
"5606","GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0.21432943383713,3.91616836106443,"Down",1
"5607","GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY",1,0,"Up",1
"5608","GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY",1,0,"Down",1
"5609","GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY",1,0,"Up",1
"5610","GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY",1,0,"Down",1
"5611","GOBP_CELLULAR_COMPONENT_MORPHOGENESIS",0.169140693252736,0.70353216031696,"Up",1
"5612","GOBP_CELLULAR_COMPONENT_MORPHOGENESIS",0.00204140583662372,3.12555629068913,"Down",0.290886349487122
"5613","GOBP_CELL_PART_MORPHOGENESIS",0.557328836938475,0.834143347994451,"Up",1
"5614","GOBP_CELL_PART_MORPHOGENESIS",0.0114985703042814,2.68002387853818,"Down",0.652953246851103
"5615","GOBP_MUSCLE_CELL_PROLIFERATION",0.648527732436089,0.83973440826741,"Up",1
"5616","GOBP_MUSCLE_CELL_PROLIFERATION",0.0177898247993151,7.65225243525384,"Down",0.844102259214527
"5617","GOBP_REGULATION_OF_MAST_CELL_ACTIVATION",1,Inf,"Up",1
"5618","GOBP_REGULATION_OF_MAST_CELL_ACTIVATION",0.0101197501115857,0,"Down",0.623965142610366
"5619","GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION",1,Inf,"Up",1
"5620","GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION",0.0469188414264428,0,"Down",1
"5621","GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION",1,Inf,"Up",1
"5622","GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION",0.216914643696163,0,"Down",1
"5623","GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",1,Inf,"Up",1
"5624","GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.0469188414264428,0,"Down",1
"5625","GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",1,Inf,"Up",1
"5626","GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.0469188414264428,0,"Down",1
"5627","GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",1,0,"Up",1
"5628","GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",1,0,"Down",1
"5629","GOBP_TETRAPYRROLE_METABOLIC_PROCESS",1,Inf,"Up",1
"5630","GOBP_TETRAPYRROLE_METABOLIC_PROCESS",0.386910445965883,0.27666490244165,"Down",1
"5631","GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS",1,0,"Up",1
"5632","GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS",1,0,"Down",1
"5633","GOBP_TETRAPYRROLE_CATABOLIC_PROCESS",1,Inf,"Up",1
"5634","GOBP_TETRAPYRROLE_CATABOLIC_PROCESS",1,Inf,"Down",1
"5635","GOBP_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Up",1
"5636","GOBP_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Down",1
"5637","GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Up",1
"5638","GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Down",1
"5639","GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Up",1
"5640","GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Down",1
"5641","GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Up",1
"5642","GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",1,Inf,"Down",1
"5643","GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION",0.00912907234615394,0.505634005707471,"Up",0.623965142610366
"5644","GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION",0.00212539929054247,3.34537678732793,"Down",0.295941818173789
"5645","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",1,Inf,"Up",1
"5646","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",1,Inf,"Down",1
"5647","GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",1,0,"Up",1
"5648","GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",1,0,"Down",1
"5649","GOBP_CELLULAR_PIGMENTATION",0.211001458610028,0.279940282739098,"Up",1
"5650","GOBP_CELLULAR_PIGMENTATION",1,0.830610734852557,"Down",1
"5651","GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS",0.211001458610028,0.279940282739098,"Up",1
"5652","GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS",1,0.830610734852557,"Down",1
"5653","GOBP_IMMATURE_T_CELL_PROLIFERATION",1,Inf,"Up",1
"5654","GOBP_IMMATURE_T_CELL_PROLIFERATION",0.216914643696163,0,"Down",1
"5655","GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",0.390734777517564,0.280660160314505,"Up",1
"5656","GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",1,Inf,"Down",1
"5657","GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION",1,Inf,"Up",1
"5658","GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION",0.216914643696163,0,"Down",1
"5659","GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",1,0,"Up",1
"5660","GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",1,0,"Down",1
"5661","GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",1,Inf,"Up",1
"5662","GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS",1,Inf,"Down",1
"5663","GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION",1,Inf,"Up",1
"5664","GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION",0.216914643696163,0,"Down",1
"5665","GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",1,0,"Up",1
"5666","GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",1,0,"Down",1
"5667","GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING",1,Inf,"Up",1
"5668","GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING",1,Inf,"Down",1
"5669","GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING",1,0,"Up",1
"5670","GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING",1,0,"Down",1
"5671","GOBP_REGULATION_OF_HISTONE_PHOSPHORYLATION",1,Inf,"Up",1
"5672","GOBP_REGULATION_OF_HISTONE_PHOSPHORYLATION",1,Inf,"Down",1
"5673","GOBP_NEGATIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION",1,Inf,"Up",1
"5674","GOBP_NEGATIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION",1,Inf,"Down",1
"5675","GOBP_POSITIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION",1,0,"Up",1
"5676","GOBP_POSITIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION",1,0,"Down",1
"5677","GOBP_POSITIVE_REGULATION_OF_GLUCOKINASE_ACTIVITY",1,0,"Up",1
"5678","GOBP_POSITIVE_REGULATION_OF_GLUCOKINASE_ACTIVITY",1,0,"Down",1
"5679","GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",1,1.26667814253769,"Up",1
"5680","GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",0.134809191934789,Inf,"Down",1
"5681","GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",1,Inf,"Up",1
"5682","GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",1,Inf,"Down",1
"5683","GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",0.689705115297861,0.842153011508586,"Up",1
"5684","GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",0.213047370332575,Inf,"Down",1
"5685","GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN",1,0,"Up",1
"5686","GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN",1,0,"Down",1
"5687","GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",1,1.40668280031579,"Up",1
"5688","GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0.616076367248559,0.55250963661232,"Down",1
"5689","GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Up",1
"5690","GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Down",1
"5691","GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0.390734777517564,0.280660160314505,"Up",1
"5692","GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0.386910445965883,0.27666490244165,"Down",1
"5693","GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Up",1
"5694","GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",0.386910445965883,0.27666490244165,"Down",1
"5695","GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Up",1
"5696","GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",1,Inf,"Down",1
"5697","GOBP_V_D_J_RECOMBINATION",1,0,"Up",1
"5698","GOBP_V_D_J_RECOMBINATION",1,0,"Down",1
"5699","GOBP_IMMUNOGLOBULIN_V_D_J_RECOMBINATION",1,0,"Up",1
"5700","GOBP_IMMUNOGLOBULIN_V_D_J_RECOMBINATION",1,0,"Down",1
"5701","GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",0.30897239424772,0.558761489202621,"Up",1
"5702","GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",0.480029119593311,3.06791960912837,"Down",1
"5703","GOBP_HISTONE_H3_K9_DEMETHYLATION",1,Inf,"Up",1
"5704","GOBP_HISTONE_H3_K9_DEMETHYLATION",0.216914643696163,0,"Down",1
"5705","GOBP_REGULATION_OF_HISTONE_UBIQUITINATION",1,0,"Up",1
"5706","GOBP_REGULATION_OF_HISTONE_UBIQUITINATION",1,0,"Down",1
"5707","GOBP_POSITIVE_REGULATION_OF_HISTONE_UBIQUITINATION",1,0,"Up",1
"5708","GOBP_POSITIVE_REGULATION_OF_HISTONE_UBIQUITINATION",1,0,"Down",1
"5709","GOBP_RESPONSE_TO_VITAMIN_A",0.524592109431219,0.561415205144181,"Up",1
"5710","GOBP_RESPONSE_TO_VITAMIN_A",1,Inf,"Down",1
"5711","GOBP_RESPONSE_TO_HYDROPEROXIDE",0.123020113690255,0.139925868924655,"Up",1
"5712","GOBP_RESPONSE_TO_HYDROPEROXIDE",1,Inf,"Down",1
"5713","GOBP_RESPONSE_TO_VITAMIN_E",1,Inf,"Up",1
"5714","GOBP_RESPONSE_TO_VITAMIN_E",1,Inf,"Down",1
"5715","GOBP_RESPONSE_TO_ATP",0.524592109431219,0.561415205144181,"Up",1
"5716","GOBP_RESPONSE_TO_ATP",1,Inf,"Down",1
"5717","GOBP_MEIOTIC_CYTOKINESIS",1,0,"Up",1
"5718","GOBP_MEIOTIC_CYTOKINESIS",1,0,"Down",1
"5719","GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",0.212216872450249,Inf,"Up",1
"5720","GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",0.686351094370351,0.830099420383175,"Down",1
"5721","GOBP_LEPTIN_MEDIATED_SIGNALING_PATHWAY",1,Inf,"Up",1
"5722","GOBP_LEPTIN_MEDIATED_SIGNALING_PATHWAY",1,Inf,"Down",1
"5723","GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY",1,0,"Up",1
"5724","GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY",1,0,"Down",1
"5725","GOBP_IRON_IMPORT_INTO_CELL",1,Inf,"Up",1
"5726","GOBP_IRON_IMPORT_INTO_CELL",1,Inf,"Down",1
"5727","GOBP_REGULATION_OF_PROTEIN_SUMOYLATION",1,0,"Up",1
"5728","GOBP_REGULATION_OF_PROTEIN_SUMOYLATION",1,0,"Down",1
"5729","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION",1,0,"Up",1
"5730","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION",1,0,"Down",1
"5731","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION",1,0,"Up",1
"5732","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION",1,0,"Down",1
"5733","GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",1,1.12439764449476,"Up",1
"5734","GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",1,1.10834649648702,"Down",1
"5735","GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",0.21935987509758,0,"Up",1
"5736","GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",1,Inf,"Down",1
"5737","GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",1,Inf,"Up",1
"5738","GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",0.520107156920746,0.553405370560583,"Down",1
"5739","GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION",1,Inf,"Up",1
"5740","GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION",0.216914643696163,0,"Down",1
"5741","GOBP_RESPONSE_TO_VITAMIN",0.199392422107547,2.99057663366607,"Up",1
"5742","GOBP_RESPONSE_TO_VITAMIN",0.444785110250784,1.86313009050053,"Down",1
"5743","GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING",1,0,"Up",1
"5744","GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING",1,0,"Down",1
"5745","GOBP_CELL_PROLIFERATION_IN_MIDBRAIN",1,Inf,"Up",1
"5746","GOBP_CELL_PROLIFERATION_IN_MIDBRAIN",0.216914643696163,0,"Down",1
"5747","GOBP_RESPONSE_TO_VITAMIN_D",0.700298506041029,2.54155920641257,"Up",1
"5748","GOBP_RESPONSE_TO_VITAMIN_D",0.699500496859036,2.50526116801116,"Down",1
"5749","GOBP_T_TUBULE_ORGANIZATION",0.21935987509758,0,"Up",1
"5750","GOBP_T_TUBULE_ORGANIZATION",1,Inf,"Down",1
"5751","GOBP_SECRETION_OF_LYSOSOMAL_ENZYMES",1,0,"Up",1
"5752","GOBP_SECRETION_OF_LYSOSOMAL_ENZYMES",1,0,"Down",1
"5753","GOBP_MEIOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",1,0,"Up",1
"5754","GOBP_MEIOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",1,0,"Down",1
"5755","GOBP_MITOTIC_DNA_REPLICATION_CHECKPOINT_SIGNALING",1,0,"Up",1
"5756","GOBP_MITOTIC_DNA_REPLICATION_CHECKPOINT_SIGNALING",1,0,"Down",1
"5757","GOBP_LEYDIG_CELL_DIFFERENTIATION",1,0,"Up",1
"5758","GOBP_LEYDIG_CELL_DIFFERENTIATION",1,0,"Down",1
"5759","GOBP_CHOLESTEROL_EFFLUX",0.211001458610028,0.279940282739098,"Up",1
"5760","GOBP_CHOLESTEROL_EFFLUX",1,0.830610734852557,"Down",1
"5761","GOBP_S_ADENOSYLMETHIONINE_CYCLE",1,0,"Up",1
"5762","GOBP_S_ADENOSYLMETHIONINE_CYCLE",1,0,"Down",1
"5763","GOBP_SECRETORY_GRANULE_ORGANIZATION",1,0,"Up",1
"5764","GOBP_SECRETORY_GRANULE_ORGANIZATION",1,0,"Down",1
"5765","GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE",0.000566998471396444,0.270395562314946,"Up",0.142118508420863
"5766","GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE",0.0433586360934249,3.95815716540027,"Down",1
"5767","GOBP_GAS_HOMEOSTASIS",1,Inf,"Up",1
"5768","GOBP_GAS_HOMEOSTASIS",1,Inf,"Down",1
"5769","GOBP_CARBOHYDRATE_HOMEOSTASIS",0.779760319209318,1.50632314713501,"Up",1
"5770","GOBP_CARBOHYDRATE_HOMEOSTASIS",1,1.03932541807206,"Down",1
"5771","GOBP_FLOOR_PLATE_DEVELOPMENT",1,0,"Up",1
"5772","GOBP_FLOOR_PLATE_DEVELOPMENT",1,0,"Down",1
"5773","GOBP_HISTONE_H2A_UBIQUITINATION",1,0,"Up",1
"5774","GOBP_HISTONE_H2A_UBIQUITINATION",1,0,"Down",1
"5775","GOBP_HISTONE_H2B_UBIQUITINATION",1,0,"Up",1
"5776","GOBP_HISTONE_H2B_UBIQUITINATION",1,0,"Down",1
"5777","GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE",1,0,"Up",1
"5778","GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE",1,0,"Down",1
"5779","GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE",1,0,"Up",1
"5780","GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE",1,0,"Down",1
"5781","GOBP_CELLULAR_RESPONSE_TO_STRESS",0.902143768432831,1.06552709165574,"Up",1
"5782","GOBP_CELLULAR_RESPONSE_TO_STRESS",0.0630662505029454,1.72688989066767,"Down",1
"5783","GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS",1,1.40873532829,"Up",1
"5784","GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS",1,1.38855231898252,"Down",1
"5785","GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS",1,1.26667814253769,"Up",1
"5786","GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS",0.473289172210959,2.78630801835461,"Down",1
"5787","GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN",1,0,"Up",1
"5788","GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN",1,0,"Down",1
"5789","GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE",1,0,"Up",1
"5790","GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE",1,0,"Down",1
"5791","GOBP_TRANSFERRIN_TRANSPORT",1,0,"Up",1
"5792","GOBP_TRANSFERRIN_TRANSPORT",1,0,"Down",1
"5793","GOBP_RESPONSE_TO_TESTOSTERONE",0.591947430346218,Inf,"Up",1
"5794","GOBP_RESPONSE_TO_TESTOSTERONE",0.297573325970995,0.414091540798974,"Down",1
"5795","GOBP_RESPONSE_TO_L_ASCORBIC_ACID",1,Inf,"Up",1
"5796","GOBP_RESPONSE_TO_L_ASCORBIC_ACID",0.386910445965883,0.27666490244165,"Down",1
"5797","GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION",1,Inf,"Up",1
"5798","GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION",1,Inf,"Down",1
"5799","GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION",1,0,"Up",1
"5800","GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION",1,0,"Down",1
"5801","GOBP_POSITIVE_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION",1,0,"Up",1
"5802","GOBP_POSITIVE_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION",1,0,"Down",1
"5803","GOBP_NEGATIVE_REGULATION_OF_DOPAMINE_SECRETION",1,Inf,"Up",1
"5804","GOBP_NEGATIVE_REGULATION_OF_DOPAMINE_SECRETION",1,Inf,"Down",1
"5805","GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION",0.390734777517564,0.280660160314505,"Up",1
"5806","GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION",1,Inf,"Down",1
"5807","GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",1,Inf,"Up",1
"5808","GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",1,Inf,"Down",1
"5809","GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",0.524592109431219,0.561415205144181,"Up",1
"5810","GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",1,Inf,"Down",1
